소재지지번주소,위도,경도,cctvid
경기도 부천시 송내동 329-16,37.48436011,126.7575656,8212
경기도 이천시 설성면 대죽리 1075-7,37.1360906,127.4877398,29006
경기도 성남시 중원구 도촌동 648 이왕이공원,37.4119874,127.1621248,10649
경기도 구리시 토평동 214,37.59165508,127.1513222,3699
경기도 안성시 석정동 368,37.0096742,127.2532509,18560
경기도 양평군 양평읍 양근리 산26-21,37.4945158,127.4910102,22515
경기도 수원시 영통구 매탄동 102-23,37.27279333,127.0501118,12142
경기도 양평군 양평읍 창대리 414-1도,37.47810438,127.5077765,22550
경기도 평택시 칠원동 21-4,37.03168585,127.1026168,32983
경기도 오산시 궐동 57-1,37.157677,127.070049,24173
경기도 이천시 신둔면 소정리 165-5번지,37.3021203,127.3967326,29201
"경기도 안성시 옥산동 568-1(아양택지공원, 캠핑카 앞)",37.00352626,127.2510483,18750
경기도 용인시 처인구 처인구 백암면 근삼리 산61-2,37.146583,127.358858,26351
경기도 연천군 연천읍 상리 131-1,38.13261442,127.0782937,23823
경기도 남양주시 퇴계원읍 퇴계원리 44-28번지,37.65943384,127.1456883,6621
경기도 양주시 남면 신산리 330-3,37.89282778,126.9733083,20781
경기도 의왕시 삼동 69,37.199431,126.574051,26664
경기도 여주시 현암동 622-5,37.31341987,127.6309566,23569
경기도 화성시 마도면 고모리 350-1,37.17254787,126.7430056,34929
경기도 안성시 가사동 33-34,37.01479704,127.2878506,17554
경기도 의정부시 민락로 391,37.75615484,127.1128165,27531
경기도 부천시 심곡동 329,37.48983842,126.7761418,8375
경기도 가평군 청평면 청평리 738-5,37.73421729,127.4156444,471
"경기도 용인시 기흥구 구갈동 397 구갈초등학교, 370도,",37.278082,127.111304,24740
경기도 화성시 영천동 769-4,37.20289615,127.1293411,37236
경기도 오산시 서동 125-2번지 신동아1차아파트,37.14502734,127.0427409,24340
경기도 안산시 단원구 와동 880,37.34061294,126.8176862,16187
경기도 하남시 망월동 937,37.57201094,127.1915583,34097
경기도 성남시 분당구 판교동 653,37.381831,127.101901,10082
경기도 평택시 비전동 886,36.99264146,127.1158559,31915
경기도 수원시 권선구 서둔동27-31,37.26215193,126.9903913,11544
경기도 고양시 일산서구 주엽동 15,37.67324348,126.7553249,1484
경기도 안양시 만안구 박달1동 68-79,37.40211441,126.91188,19823
경기도 성남시 분당구 삼평동 724-1번지 삼평유치원 앞,37.4021932,127.1166321,9557
경기도 안성시 일죽면 신흥리 940-13,37.12198341,127.4705722,18950
경기도 성남시 수정구 태평3동 3921번지,37.4460644,127.1330181,10464
경기도 이천시 신둔면 고척리 463-12번지,37.2918026,127.3742614,29155
경기도 의왕시 왕곡동 565-79,37.34517265,126.9859347,26773
경기도 평택시 수월암리 960-4,37.11916136,127.0250081,32252
경기도 파주시  동패동 21-3,37.70473082,126.7462958,29899
경기도 양평군 양평읍 양근리 131,37.49208002,127.4893153,22318
경기도 의왕시 오전동 120-7,37.35859425,126.9645665,26679
경기도 수원시 장안구 이목동 395-3,37.31186072,126.9794592,13311
경기도 수원시 영통구 매탄동 198-63,37.27003814,127.0455821,12291
경기도 고양시 일산동구 마두동 790,37.6529072,126.7817958,1024
경기도 안성시 일죽면 능국리 580-4,37.10837919,127.4903227,18886
경기도 안산시 단원구 신길동 1562,37.33758229,126.7890539,16011
경기도 양주시 덕정동 350-142,37.845156,127.062118,20929
경기도 수원시 권선구 호매실동 1046,37.26196379,126.9577895,11936
경기도 평택시 대반리 251-1,36.99236773,126.9461785,31416
경기도 남양주시 호평동 산23-3번지,37.65305764,127.2608313,6749
경기도 안산시 단원구 산단로 278,37.31991665,126.7885304,15686
경기도 안산시 단원구 원곡동 789-6,37.32922625,126.7897633,16251
경기도 안산시 단원구 고잔동 554,37.31919723,126.8305999,15445
경기도 양주시 백석읍 오산리 538-31,37.795491,126.987414,21038
경기도 파주시 만우리 55-6,37.81652826,126.700107,30333
경기도 군포시 당동 773,37.35229592,126.9436356,3929
경기도 안양시 만안구 석수2동 326-20,37.41061803,126.9126271,19986
경기도 가평군 북면 화악리 463-2,37.92555346,127.5666264,199
경기도 구리시 교문동 294-6,37.60206153,127.1235745,3270
경기도 수원시 영통구 매탄동 111-101,37.27152817,127.051021,12147
경기도 화성시 서신면 매화리 347-16,37.16950012,126.7059041,36309
경기도 가평군 청평면 청평리 424-8,37.73596526,127.4181725,448
"경기도 용인시 기흥구 서천동 282-2 서천초 02(명성교회), 281-7",37.242591,127.071546,25045
경기도 시흥시 정왕본동 1512,37.3437487,126.7539955,15278
경기도 군포시 금정동 725-27,37.36382335,126.9414726,3781
경기도 화성시 매송면 천천리 211-7,37.24387372,126.944817,35224
경기도 화성시 정남면 보통리 산79-1,37.19199428,126.9732048,37959
경기도 화성시 향남읍 동오리 502-2,37.13072456,126.9509353,38384
경기도 김포시 사우동 864(사우근린공원 1_화장실 앞),37.622957,126.7234794,4950
경기도 성남시 중원구 상대원1동 151-3번지,37.436171,127.166841,10666
경기도 부천시 원종동 308-7,37.52328321,126.8071564,9001
경기도 과천시 별양동 13번지,37.42447872,126.9939835,1732
경기도 평택시 안정리 169-50,36.95932726,127.0477842,32432
경기도 수원시 팔달구 인계동 819-2,37.27219868,127.0242176,14316
경기도 고양시 일산서구 주엽동 166-14,37.67018192,126.7604923,1488
경기도 용인시 기흥구 청덕동 581(도) 청덕중고등학교 맞은편,37.292012,127.145228,25336
경기도 수원시 권선구 세류동 1110-6,37.25318105,127.0157672,11579
경기도 의정부시 의정부동 218-16,37.74651532,127.0482691,27826
"경기도 용인시 처인구 포곡읍 금어리 86-1 세움어린이집,  99-4",37.292427,127.26475,26370
경기도 오산시 수청동 589-2번지,37.16973107,127.0588154,24404
경기도 부천시 원미동 204-109,37.48754593,126.7904954,8902
경기도 시흥시 논곡동  227-2,37.3926091,126.8552644,14723
경기도 동두천시 상패동 10-22번지,37.91433071,127.0529166,7123
경기도 수원시 권선구 호매실동 464-1,37.26681919,126.9516976,12006
경기도 동두천시 생연동 142-2번지,37.90956269,127.073459,7175
경기도 김포시 월곶면 성동리 457 (문수산산림욕장삼거리),37.738389,126.529751,5263
경기도 수원시 권선구 권선동 1307,37.24996551,127.0378118,11264
경기도 성남시 분당구 정자3동 204번지 불정어린이공원(분당54호),37.3616413,127.1209052,9937
경기도 김포시 고촌읍 태리 209,37.595763,126.753627,4631
경기도 포천시 신읍동 산2-46번지,37.9009677,127.1971588,33669
경기도 부천시 중동 794-5,37.48684101,126.772404,9297
경기도 안양시 만안구 안양동 250,37.38886483,126.9409562,20485
경기도 구리시 수택동 419-23,37.59824139,127.1414472,3426
경기도 포천시 일동면 기산리 76-15 파라나라어린이집,37.9558583,127.3222825,33783
경기도 안성시 미양면 계륵리 208-1,36.97527443,127.2526299,18161
경기도 평택시 서정동 879-10,37.06353084,127.054207,32075
경기도 수원시 영통구 이의동 1385-1,37.30773419,127.0523332,12838
경기도 부천시 고강동 473-3,37.52702953,126.8157101,7582
경기도 파주시 상지석동 606-17,37.7249265,126.7751505,30632
경기도 양평군 용문면 마룡리 297-1도,37.49246418,127.6007599,22825
경기도 안양시 만안구 안양9동 1108-6,37.38266439,126.9103827,20420
경기도 군포시 도마교동 460-2,37.31751161,126.9229307,4158
경기도 화성시 목동 424-22,37.18944163,127.1226117,35256
경기도 안양시 만안구 안양2동 839-3,37.40308993,126.9159286,20164
경기도 고양시 일산서구 가좌동 423-2,37.68948219,126.7207143,1304
경기도 광명시 광명동 12-22번지,37.48562442,126.8591747,1912
경기도 김포시 장기동 2010 (김포경찰서 앞 삼거리),37.637401,126.682426,5387
경기도 성남시 분당구 판교동 522-9번지 E12-1블럭 내 자동크린넷 앞 (낙원중학교 방면),37.3995107,127.0979525,10014
경기도 의정부시 신곡동 713-6,37.73175123,127.0576646,27656
경기도 양평군 양평읍 창대리 산65-1,37.47492222,127.5208944,22584
경기도 시흥시 은행동 553-3,37.4401529,126.7939941,15042
경기도 안산시 상록구 부곡동 546-6,37.33190932,126.8670384,16766
경기도 안산시 상록구 본오동 761,37.29769798,126.8730682,16571
경기도 남양주시 별내동 2018-21,37.66149908,127.128035,5858
경기도 성남시 분당구 야탑3동 183번지 (빌라 602동 앞 도로상),37.4083078,127.1484913,9737
경기도 남양주시 평내동 2번지,37.65305819,127.2478903,6647
경기도 김포시 대곶면 송마리 1024-22 (2825부대앞),37.662947,126.573476,4741
경기도 동두천시 생연동 342-4번지,37.89686571,127.0624908,7202
경기도 부천시 심곡본동 630-35,37.4768585,126.7760634,8505
경기도 광주시 중대동 75-2,37.39842292,127.2241784,2936
경기도 이천시 대월면 사동리 347-76번지 낙원빌라,37.2435355,127.4941015,28349
경기도 가평군 청평면 청평리 128-8,37.73394147,127.424843,430
경기도 남양주시 와부읍 도곡리 244-3,37.5795945,127.2426908,6207
경기도 시흥시 광석동 115-1,37.3851891,126.8196542,14712
경기도 고양시 일산서구 일산동 622-11,37.6842912,126.7695157,1458
경기도 평택시 이충동 247-1,37.0634343,127.0715359,32739
경기도 수원시 권선구 금곡동 1085-2,37.27397594,126.9419905,11343
경기도 광주시 오포읍 양벌동 425-3창,37.37956797,127.2488477,2894
경기도 의정부시 장암동 136-5,37.70457624,127.0521874,28051
"경기도 과천시 중앙동 6-1(정부과천청사 정류장, 안양방향)",37.42680377,126.990172,1847
경기도 용인시 처인구 김량장동 307-9 중앙동주민센터 뒤(목련빌라),37.23374,127.205569,25890
경기도 수원시 권선구 호매실동 1425-8,37.26954572,126.9467024,11977
경기도 안양시 만안구 석수동 788-1,37.40738465,126.900562,20074
경기도 수원시 권선구 권선동 959,37.26174898,127.0235841,11314
경기도 광주시 퇴촌면 관음리 528-3도,37.46038467,127.3292508,3107
경기도 양평군 용문면 금곡리 25-1번지,37.50920153,127.6199581,22720
"경기도 용인시 수지구 죽전동 1484 죽전어린이공원, 휴먼빌 앞",37.329562,127.116928,25674
경기도 남양주시 진건읍 사능리 614-31,37.65230744,127.1788429,6347
경기도 부천시 고강동 423,37.52291799,126.8201499,7577
경기도 여주시 북내면 신접리 558-4,37.32491358,127.6885722,23314
경기도 이천시 장호원읍 어석리 308-3,37.123218,127.635954,29450
경기도 안산시 단원구 초지동 603번지,37.32882929,126.8064161,16367
경기도 고양시 일산서구 일산동 655-454,37.68423471,126.7682915,1466
경기도 수원시 영통구 신동 964,37.24621585,127.0421719,12406
경기도 과천시 문원동 199번지 청소년수련관,37.42642799,127.0008874,1698
경기도 김포시 사우동 204-3 (수정슈퍼앞),37.621287,126.712678,4922
경기도 이천시 안흥동 344-1번지,37.2790233,127.4515944,29279
경기도 평택시 비전동 988-3,37.00566966,127.1028984,31926
경기도 평택시 신장동 69-2,37.0904526,127.0631132,32399
경기도 가평군 설악면 가일리 308-30,37.60239802,127.4932558,264
경기도 화성시 매송면 원평리 228-1,37.25101444,126.9208143,35200
경기도 가평군 설악면 사룡리 184-7,37.69827464,127.4898046,274
경기도 이천시 신둔면 수광리 538-24번지,37.3174111,127.4016132,29222
경기도 양평군 용문면 다문리 789-3대,37.48154261,127.5886162,22802
경기도 안성시 공도읍 양기리 172-18,37.00710875,127.2055792,17748
경기도 안양시 만안구 안양3동 695-190,37.40004997,126.9177834,20190
경기도 화성시 봉담읍 마하리 283-1,37.17777531,126.9468155,35729
경기도 고양시 일산서구 일산동 957-3,37.68587686,126.7649873,1468
경기도 안성시 가현동 206-13 (조령천 산책로),37.00360784,127.2793715,17562
경기도 안산시 단원구 초지동 723-1,37.31073307,126.8162987,16399
경기도 연천군 군남면 선곡리 산 206-5,38.10177867,127.0208725,23668
경기도 이천시 율면 월포리 970번지,37.0879001,127.5614135,29364
경기도 남양주시 와부읍 도곡리 1124번지,37.56911794,127.2232561,6205
경기도 수원시 장안구 천천동 575-2,37.30088226,126.9734418,13643
경기도 포천시 신북면 계류리 64 외북초교,37.9567104,127.1783945,33595
경기도 양주시 덕계동 271-48,37.81941389,127.0569694,20832
경기도 오산시 수청동 산32-1,37.162522,127.067879,24422
경기도 안성시 금광면 옥정리 244,36.976852,127.3731055,17897
경기도 평택시 홍원리 127-4,37.01510863,126.8783874,33284
경기도 포천시 관인면 탄동리 644-6번지 관인면사무소,38.157716,127.2509268,33363
경기도 파주시 선유리 211-8,37.86741348,126.8176144,30650
경기도 화성시 향남읍 상신리 1295-2,37.10516723,126.9007236,38500
경기도 수원시 영통구 영통동 산40-20,37.24902131,127.0807985,12559
경기도 화성시 반송동 254,37.20185413,127.0704445,35348
경기도 고양시 일산서구 대화동 2225,37.67535228,126.7471338,1347
경기도 용인시 기흥구 영덕동 1090 시립영덕어린이집,37.277122,127.089799,25191
경기도 수원시 장안구 율전동 408-9,37.29677893,126.9689573,13271
경기도 수원시 권선구 구운동 538,37.27579251,126.9705034,11119
경기도 안성시 공도읍 마정리 353-4,37.02010848,127.2018268,17645
경기도 파주시 오산리 377-4,37.76489381,126.8225689,30879
경기도 김포시 운양동 1246-1(조류생태공원-8),37.654779,126.699352,5129
경기도 부천시 상동 605-6,37.49070063,126.7425825,8020
경기도 양평군 강하면 왕창리 산8-1,37.48278887,127.4060051,21432
경기도 양주시 덕정동 206-6,37.837383,127.068943,20904
경기도 수원시 팔달구 고등동 29-3,37.27565053,127.0064867,13798
경기도 안성시 금광면 오산리 342-2,36.98373238,127.3134279,17878
경기도 군포시 금정동 727-7,37.36548124,126.9413361,3786
경기도 부천시 심곡본동 622-10,37.47781914,126.7754434,8501
경기도 과천시 중앙동 17-4번지,37.43407587,126.9913191,1830
경기도 동두천시 걸산동 73-5,37.92550368,127.1047619,7030
경기도 수원시 장안구 영화동 168-15,37.29125849,127.0164032,13153
경기도 군포시 당동 883,37.34301644,126.9446411,3980
"경기도 용인시 처인구 김량장동 342-9 대교주택앞(용인시 예절원 골목), 383",37.233373,127.203266,25896
경기도 시흥시 정왕동 1791,37.3379213,126.7465557,15220
경기도 화성시 능동 1068,37.21599571,127.0624468,34832
경기도 고양시 덕양구 행신동 810,37.6124941,126.8399036,897
경기도 수원시 권선구 세류동 1174-36,37.24199658,127.0162221,11602
